2426660	1546102	ru	Порт-о-Франсэ	0
2426663	1860437	ru	Митака	0
2426665	1538652	ru	Чуйская Область	1
2426666	1346798	ru	Ошская Область	1
2426667	1527297	ru	Таласская Область	1
2426670	1463580	ru	Баткенская Область	0
2426671	1527590	ru	Нарынская Область	1
2426674	1537162	ru	Алматинская Область	1
2426675	1821274	ru	Макао	0
2426676	6139416	ru	Сэлмон-Арм	0
2426678	174991	ru	Арарат	0
2426680	1622846	ru	Убуд	0
2426683	308220	ru	Кемер	0
2426717	3042287	ru	Сент-Питер-Порт	0
2426718	3042237	ru	Дуглас	0
2426719	3042091	ru	Сент-Хельер	0
2426721	709929	ru	Днепропетровская область	1
2426723	709716	ru	Донецкая область	1
2426724	706370	ru	Хмельницкая область	0
2426726	705811	ru	Кировоградская область	1
2426727	686966	ru	Житомирская область	0
2426728	710802	ru	Черкасская область	1
2426729	695592	ru	Ровненская область	0
2426730	689064	ru	Волынская область	1
2426731	706482	ru	Харьковская область	1
2426732	700567	ru	Николаевская область	0
2426733	689559	ru	Винницкая область	1
2426734	687699	ru	Запорожская область	0
2426737	4736286	ru	Техас	0
2426738	5332921	ru	Калифорния	0
2426748	707470	ru	Ивано-Франковская область	0
2426750	702657	ru	Луганская область	0
2426755	703883	ru	Республика Крым	0
2426756	702549	ru	Львовская область	0
2426757	691649	ru	Тернопольская область	0
2426758	687869	ru	Закарпатская область	0
2426759	703447	ru	Киев	1
2426760	707471	ru	Ивано-Франковск	0
2426761	706369	ru	Хмельницкий	1
2426762	700569	ru	Николаев	1
2426768	1639002	ru	Кута	0
2426769	2473654	ru	Эль Джем	0
2426770	3931276	ru	Пуно	0
2426771	632453	ru	Вантаа	0
2426776	1580410	ru	Халонг	0
2426792	1218420	ru	Сейди	0
2426794	3111933	ru	Реус	0
2426795	2471287	ru	Дуз	0
2426798	1273858	ru	Калангут	0
2426799	3164582	ru	Вентимилья	0
2426800	3696378	ru	Уарас	0
2426811	293788	ru	Рамат-Ган	0
2426812	755889	ru	Величка	0
2426846	5417618	ru	Колорадо	0
2426847	4155751	ru	Флорида	0
2426848	4197000	ru	Джорджия	0
2426849	5596512	ru	Айдахо	0
2426850	4896861	ru	Иллинойс	0
2426851	4921868	ru	Индиана	0
2426852	4273857	ru	Канзас	0
2426853	4331987	ru	Луизиана	0
2426854	5001836	ru	Мичиган	0
2426855	5165418	ru	Огайо	0
2426856	6254928	ru	Вирджиния	0
2426857	5815135	ru	Вашингтон	0
2426858	6254927	ru	Пенсильвания	0
2426859	6254925	ru	Кентуки	0
2426860	5667009	ru	Монтана	0
2426861	5549030	ru	Юта	0
2426862	5101760	ru	Нью-Джерси	0
2426863	4544379	ru	Оклахома	0
2426864	5509151	ru	Невада	0
2426865	5843591	ru	Вайоминг	0
2426866	5481136	ru	Нью-Мехико	0
2426881	2658761	ru	Шаффхаузен	0
2426882	294117	ru	Нагария	0
2426883	294577	ru	Кармиэль	0
2426884	1796556	ru	Санья	0
2426885	294514	ru	Кефар-Сава	0
2426886	3174741	ru	Лидо-ди-Рома	1
2426887	3174741	ru	Лидо-ди-Остия	0
2426889	294946	ru	Хадера	0
2426891	2521886	ru	Альмерия	0
2426893	554233	ru	Королев	0
2426894	4140963	ru	Вашингтон	0
2426895	1880252	ru	Сингапур	0
2426896	1819729	ru	Гонконг	0
2426897	3435910	ru	Буэнос-Айрес	0
2426899	3492908	ru	Санто-Доминго	0
2426900	3088171	ru	Познань	0
2426902	1800146	ru	Наньчун	0
2426904	4568127	ru	Сан-Хуан	0
2426909	498817	ru	СПб	0
2426922	2754064	ru	Хилверсюм	0
2426981	2738782	ru	Округ Гуарда	0
2426984	305359	es	Kusadasi	0
2426985	4013720	ru	Делисьяс	0
2426986	2511730	ru	Ронда	0
2426987	6362987	ru	Сеута	0
2426988	2636713	ru	Стратфорд-на-Эйвоне	0
2426989	463340	ru	Железноводск	0
2426990	1538635	ru	Железногорск	0
2427012	1790630	ru	Сиань	0
2427013	1790437	ru	Чжухай	0
2427014	1793511	ru	Тайюань	0
2427015	1814087	ru	Далянь	0
2427016	1806696	ru	Хумэнь	0
2427017	2038180	ru	Чанчунь	0
2427019	1799962	ru	Нанкин	0
2427020	1790645	ru	Сямэнь	1
2427021	1790645	ru	Сямынь	0
2427022	1801792	ru	Лоян	0
2427023	1810845	ru	Фуян	0
2427024	1803331	ru	Линься	0
2427025	1784658	ru	Чжэнчжоу	0
2427026	1803560	ru	Линьчэн	0
2427027	1793724	ru	Тайань	0
2427028	1812545	ru	Дунгуань	0
2427029	1804651	ru	Куньмин	0
2427030	1804879	ru	Кайфэн	1
2427031	1804879	ru	Кайфын	0
2427032	1795270	ru	Шицзячжуан	0
2427033	1795816	ru	Шаши	0
2427034	1805753	ru	Цзинань	0
2427035	1816234	ru	Бочжоу	0
2427039	1253392	ru	Варкала	0
2427045	1815577	ru	Чанша	0
2427046	1785725	ru	Юньфу	0
2427047	1794903	ru	Шиянь	0
2427048	1790923	ru	Уси	0
2427049	1791388	ru	Вэньчжоу	0
2427050	1791681	ru	Вэйфан	0
2427052	1811103	ru	Фошань	0
2427053	1793700	ru	Тайшань	0
2427055	1784990	ru	Чжаньцзян	0
2427056	1785286	ru	Цзыбо	0
2427057	1795855	ru	Шаосин	0
2427058	1787093	ru	Яньтай	0
2427059	1805953	ru	Цзясин	0
2427060	1787824	ru	Сюйчжоу	0
2427061	2815824	ru	Фреден	0
2427077	3337385	en	Skåne County	1
2427078	3337386	en	Västra Götaland County	1
2427633	260133	ru	Халкида	0
2427635	3044681	ru	Сентендре	0
2427636	2514169	ru	Марбелья	0
2427637	2978640	ru	Сен-Мало	0
2427638	304854	ru	Манавгат	0
2427639	2946447	ru	Бонн	0
2427640	5808079	ru	Редмонд	0
2427647	3068582	ru	Пардубице	0
2427651	707688	ru	Ильичевск	0
2427660	2811909	es	Weissenburg	0
2427662	2904789	ru	Хильдесхайм	0
2427664	725988	ru	Велинград	0
2427714	2473744	ru	Хаммамет	0
2427752	4744709	ru	Арлингтон	0
2427754	3104324	es	Zaragosa	0
2427763	3928128	ru	Такна	0
2427787	3336901	ru	Каталония	0
2427790	3115609	ru	Наварра	0
2427791	2593110	ru	Автономная область Канарских Островов	0
2427793	3336899	ru	Автономная область Арагон	0
2427796	2521383	ru	Автономная область Балеарских Островов	0
2427798	2593109	ru	Андалусия	0
2427799	3114710	ru	Астурия	0
2427800	3336898	ru	Автономная область Кантабрия	0
2427802	3117732	ru	Область Мадрид	1
2427804	6362988	ru	Мелилья	0
2427805	3336897	ru	Риоха	0
2427806	2593112	ru	Эстремадура	0
2427807	3336903	ru	Страна Басков	0
2427808	2593113	ru	Область Валенсия	1
2427809	2593113	ru	Валенсия	0
2427810	2513413	ru	Автономная область региона Мурсия	0
2427812	3336900	ru	Кастилия и Леон	0
2427813	2593111	ru	Кастилия — Ла-Манча	0
2427814	2411430	ru	Остров Вознесения	0
2427815	3370684	ru	Острова Тристан-да-Кунья	0
2427822	510222	ru	Петроградский район	1
2427823	510222	ru	Петроградская сторона	0
2427832	584583	ru	Зардобский Район	0
2427862	785958	ru	Центральная Сербия	0
2427874	499979	ru	Рыбновский район	1
2427895	3012649	ru	Исси-ле-Мулино	0
2427903	1519843	ru	Рудный	0
2427906	6354969	es	Playa del Inglés	1
2428278	703845	ru	Кривой Рог	0
2428302	4164238	en	Miami-Dade	0
2428321	4171563	en	St. Petersburg	1
2428322	1813253	ru	Лицзян	0
2428323	96965	en	Diyala Province	0
2428324	5128594	en	Manhattan	0
2428326	5110253	en	Bronx	0
2428363	2236499	en	Viana	0
2428364	3333244	en	Monmouthshire principal area	0
2428367	3333245	en	Neath and Port Talbot	0
2428371	3333246	en	County Borough of Newport	0
2428376	5784607	en	West Valley	0
2428386	699553	ru	Новоград-Волынский	0
2428408	4140963	en	Washington D.C.	1
2428439	253394	en	Sparti	1
2428440	6695196	en	Priozersk Region	0
2428441	472350	ru	Волосовский Район	1
2428442	472350	en	Volosovsky Region	0
2428443	548601	ru	Кингисеппский Район	0
2428445	579866	en	North-Eastern Administrative Okrug	0
2428447	562331	ru	Центральный Административный Округ	0
2428448	532527	ru	Юго-Восточный Административный Округ	0
2428449	562221	ru	Юго-Западный Административный Округ	0
2428450	490025	ru	Южный Административный Округ	0
2428451	490968	ru	Западный Административный Округ	0
2428487	6695247	en	Chapel Allerton	0
2428496	4929772	en	Cape Cod	0
2428547	1821306	es	Phon Phen	0
2428561	1521368	ru	Байконур	1
2428613	2638853	en	St Austell	0
2428614	5128594	en	New York County	1
2428615	5133268	en	Queens County	1
2428618	1538634	en	Ozersk	1
2428621	612366	ru	Поти	0
2428636	6695754	en	Kogalym	1
2428637	6695754	ru	Когалым	1
2428665	1796236	es	Shangai	0
2428681	3174618	en	Lombardy	1
2428682	3170831	en	Piedmont	1
2428723	1609348	en	Bangkok	1
2428729	3174976	en	Latium	1
2428730	3182306	en	Basilicate	1
2428731	3183560	en	Abruzzo	1
2428732	3164857	en	Aosta Valley	1
2428767	261745	es	Heraklion	1
2428803	2740313	ru	Ковильян	0
2428804	2740313	en	Covilha	0
2428843	2065176	en	Murray Bridge	1
2428846	693709	ru	Скадовск	0
2428864	615912	ru	Новый Афон	0
2430099	2179537	ru	Веллингтон	0
2430100	6325494	ru	Квебек	0
2430101	2751283	ru	Маастрихт	0
2430710	1536289	ru	Снежинск	1
2430712	1536289	ru	Семидесятка	0
2430715	6696686	en	Pyt-Yakh	0
2430716	495344	ru	Щёлково	1
2430823	6418540	en	North Denmark Region	0
2430827	6418541	en	Region Zealand	0
2430830	6418542	en	Region South Denmark	0
2430854	6696767	ru	Лангепас	1
2430872	3392167	en	Picos	1
2430873	3392167	en	Pikus	0
2430876	495394	ru	Щёкино	0
2430878	2268406	en	Evora	0
2430879	2268406	ru	Эвора	0
2430901	1519922	ru	Кызылорда	0
2430906	2736041	ru	Понте де Лима	0
2430916	2036973	ru	Хэйхэ	0
2430918	704362	ru	Красноперекопск	0
2431395	3164920	ru	Валенса	0
2431397	503964	ru	Пушкинский район	1
2431398	503964	ru	Калиниградский район	0
2431402	520066	ru	Ногинский район	1
2431403	502966	ru	Раменский район	1
2431408	1221328	ru	Хорог	0
2431409	1221614	ru	Ишкашим	0
2431414	704143	en	Kremenets	1
2431422	695912	ru	Радомышль	1
2431441	536199	en	Leningradskaya Oblast'	1
2431442	580620	ru	Ашинский район	1
2431443	2025486	ru	Черниговский район	1
2431444	2016184	ru	Спасский район	1
2431445	2013174	ru	Яковлевский район	1
2431449	2026641	ru	Биробиджанский район	1
2431482	289888	en	Ar Rayyan	0
2431485	1521368	en	Baikonur	1
2431489	3123329	ru	Эль Прат	0
2431490	3113526	ru	Пинеда де Мар	0
2431495	581049	en	Arkhangelsk	0
2431507	358620	ru	Сафага	0
2431508	18918	ru	Протарас	0
2431509	18918	en	Protaras	0
2431515	2925533	en	Frankfurt am Main	1
2431518	2925535	en	Frankfurt (Oder)	1
2432177	3118848	es	Las Rozas de Madrid	1
2432206	1904391	en	Ban Houayxay	0
2432207	1904391	ru	Бан  Хойяксяу	0
2432304	2511619	ru	Сагунто	0
2432314	2512989	es	Palma de Mallorca	1
2432331	713203	ru	Армянск	1
2432335	3119231	ru	Ла Пинеда	0
2432336	3119231	en	La Pineda	0
2432368	3105805	en	Vilaseca	0
2432369	3105805	ru	Вила-сека	0
2432370	863061	en	Usinsk	0
2432427	299445	ru	Текирова	0
2432472	700051	ru	Никополь	0
2432473	700051	en	Nikopol'	0
2432475	2147714	es	Sídney	1
2432621	628035	ru	Гродненская Область	0
2432623	625142	ru	Минская Область	0
2432627	629631	ru	Брестская Область	0
2432629	628281	ru	Гомельская Область	1
2432674	6354969	en	Playa del Ingles	0
2432675	6354969	ru	Плая дель Инглес	0
2432679	2763586	en	Tyrol	0
2432688	321580	ru	Белек	0
2432689	321580	en	Belek	0
2432924	689378	ru	Владимир-Волынский	1
2432929	708313	ru	Городок	1
2432948	1493197	ru	Обдорск	0
2432949	2014407	ru	Верхнеудинск	0
2432950	473249	ru	Орджоникидзе	0
2432951	515003	ru	Чкалов	0
2432954	479123	ru	Синбирск	0
2432957	485239	ru	Усть-Сысольск	0
2432959	1496990	ru	Сталинск	0
2487828	2859444	en	Upper Palatinate	0
2487838	3176959	en	Florence	0
2487851	2468925	ru	Мидун	0
2487852	2468925	en	Midoun	0
2487859	3170335	es	Pompeya	0
2487860	3676662	es	Leiva	0
2487861	3670673	es	Robles La Paz	0
2487864	3670818	es	Ricaurte	0
2487984	3143188	en	Østfold	0
2487998	708878	ru	Геническ	0
2488001	554410	en	Kalach	0
2488002	1518262	ru	Темиртау	0
2488003	1518262	en	Temirtau	0
2488006	2473493	ru	Монастир	0
2488036	1851935	en	Shirahama	0
2488037	1851935	ru	Ширахама	0
2488041	699445	ru	Новомосковск	0
2488042	699445	en	Novomoskovsk	0
2488066	2649715	ru	Фалмут	0
2488067	3629706	en	Puerto Cabello	0
2488068	3629706	ru	Пуерто Кабелло	0
2488096	709755	en	Dolyna	0
2488097	709755	ru	Долина	0
2488108	2744118	en	Zaandam	0
2488110	2744118	ru	Заандам	0
2488116	298333	en	Sanliurfa	1
2488122	1142263	en	Farah	0
2513433	464625	ru	Заречный	0
2514303	488775	ru	Старокулаткинский Район	0
2514543	495111	ru	Шебекинский Район	0
2514616	496526	ru	Серпуховский Район	0
2514715	498933	ru	Сампурский Район	0
2514879	502790	ru	Рассказовский Район	0
2514950	505150	ru	Пристенский Район	0
2514959	505371	ru	Пригородный Район	0
2514981	505586	ru	Правобережный Район	0
2515221	512019	ru	Павловский Район	0
2515421	516399	ru	Обоянский Район	1
2515765	522943	ru	Нефтегорский Район	0
2515846	524734	ru	Моздокский Район	0
2516416	538550	ru	Курский Район	0
2516552	542130	ru	Красноярский Район	0
2516784	1503277	ru	Киселёвск	1
2516792	548364	ru	Кировский Район	0
2516807	548614	ru	Кинельский Район	0
2517568	566241	ru	Дигорский Район	0
2518184	581175	ru	Ардонский Район	0
2518233	583478	ru	Алагирский Район	0
2550450	2055166	ru	Саянск	1
2635058	6692524	ru	Саригерме	0
2635110	6692524	en	Sarigerme	0
2636269	2747203	en	Sittard	0
2636404	2747203	ru	Ситтард	0
2636857	259245	ru	Кос	0
2636858	259245	en	Kos	0
2640361	6853140	ru	Лесной	0
2642868	5045360	en	St. Paul	0
2645860	281133	en	Gaza City	0
2646020	772227	en	Gierłoż	0
2660385	1527719	ru	Кызыл-Кия	0
2660388	2633858	ru	Винчестер	0
2697653	294999	ru	Гиватаим	0
2697658	1262463	en	Munnar	0
2697659	1262463	ru	Муннар	0
2697716	119374	ru	Кешм	0
2697730	468866	en	Yartsevo	0
2697732	2266249	en	Monsanto	0
2697733	2266249	ru	Монсанто	0
2697781	4140963	en	Washington DC	0
2697785	5104504	en	Secaucus	1
2697786	4499612	en	Winston Salem	0
2697787	3688685	es	Distrito Capital de Bogotá	0
2697817	696566	ru	Попасная	0
2697818	696566	en	Popasnaya	0
2697835	355795	ru	Хелуан	0
2697836	355795	en	Helwan	0
2697846	1797929	ru	Циндао	0
2697879	778459	en	Nordkapp	0
2697880	778459	ru	Нордкапп	0
2697888	1655087	en	Vang Vieng	0
2697889	1655087	ru	Ванг Вьенг	0
2697893	4840767	ru	Плейнвилль	0
2697894	4840767	en	Plainville	0
2697895	731549	ru	Габрово	0
2697898	4834272	ru	Фармингтон	0
2697899	4834272	en	Farmington	1
2697933	692105	ru	Село имени Свердлова	0
2697936	6691831	es	Vaticano	0
2697937	6691831	es	Ciudad del Vaticano	0
2697946	3629672	ru	Пуэрто Ла Круз	0
2697949	6930327	ru	Славутич	0
2697950	6930327	en	Slavutych	0
2697968	700829	ru	Молодогвардейск	1
2697969	700829	ru	Молодогвардейское	0
2697977	295365	ru	Кармель	0
2697978	295365	en	Carmel City	0
2697984	1831142	ru	Сиануквиль	0
2698001	1926004	en	Wakayama	0
2698002	1926004	ru	Вакаяма	0
2698003	4795467	ru	Шарлота Амалия	0
2698004	3513392	ru	Филипсбург	0
2698005	3578851	ru	Мариго	1
2698010	2534515	ru	Сиди Ифни	0
2698011	132144	en	Hamadan	0
2698012	132144	ru	Хамадан	0
2698103	2463447	ru	Дахла	0
2698140	1123004	en	Taloqan	0
2698150	2246452	en	Saint-Louis	0
2698151	2246452	ru	Сен-Луи	0
2698158	3121456	es	Girona	1
2698192	2156878	en	Mornington	0
2698193	2156878	ru	Морнингтон	0
2698202	2147849	en	Surfers Paradise	0
2698203	2147849	ru	Сёрферс Парадайз	0
2698250	1220747	ru	Курган Тюбе	0
2698258	3645532	ru	Сьюдад-Боливар	1
2698259	3645528	ru	Сьюдад-Гуаяна	0
2698263	3874958	en	Puerto Natales	0
2698264	3874958	ru	Пуэрто-Наталес	0
2698272	691037	ru	Цюрупинск	0
2698285	3530978	ru	Чичен-Ица	0
2698286	3530978	en	Chichen Itza	0
2698311	1249978	en	Bentota	0
2698312	1249978	ru	Бентота	0
2698314	3046619	en	Paradsasvar	0
2698315	3046619	ru	Парадшашвар	0
2698335	2621927	ru	Фредериксхавн	0
2698340	730496	ru	Казанлык	1
2698349	6696686	ru	Пыть-Ях	0
2698350	110250	en	Afif	0
2698353	174186	en	Afrin	0
2698354	2508157	en	Ain el Hadjel	0
2698357	292932	en	Ajman	1
2698359	225284	en	Ali Sabih	0
2698361	108512	en	Arar	0
2698367	287830	en	Ibri	0
2698369	169372	en	Irbin	0
2698371	355392	en	Ezbet el-Burg	0
2698384	3534094	ru	Виньялес	0
2698398	533067	ru	Лужники	1
2698403	1268403	en	Kalimpong	0
2698404	1268403	ru	Калимпонг	0
2698417	563464	ru	Энгельс	1
2698419	1488253	ru	Зеленогорск	0
2702054	556349	ru	Республика Ингушетия	0
2702161	552548	ru	Республика Карелия	0
2702162	1503834	ru	Республика Хакасия	0
2702167	297090	en	Didim	0
2702168	297090	ru	Дидимы	0
2702170	525369	ru	Республика Мордовия	1
2702171	553972	ru	Республика Калмыкия	1
2702172	519969	ru	Республика Северная Осетия - Алания	0
2702174	536206	ru	Юбилейный	0
2702175	1538636	ru	Новоуральск	1
2702176	830844	ru	Трёхгорный	0
2702180	2652204	ru	Каус	0
2702200	3173529	en	Mestre	0
2702228	1254745	en	Theni	0
2702229	1254745	ru	Тхени	0
2702882	1524325	ru	Экибастуз	1
2702883	2636389	ru	Свиндон	1
2702884	710554	ru	Червоноград	1
2702929	1638868	ru	Лабуанбаджо	0
2703069	6324733	en	Saint John's	0
2703078	2268436	ru	Эшторил	1
2703140	4167694	en	Panama City	1
2703176	1269320	en	Kashmir	0
2703186	1567723	en	Song Cau	1
2703187	1830468	en	Koh Kong	1
2703188	1904853	en	Go Cong	1
2703190	1586288	en	Can Gio	1
2703191	1586296	en	Can Giuoc	1
2703213	4146810	en	Bay County	1
2703218	3173222	en	Molise	0
2703219	4177409	en	Walton County	1
2703242	601339	ru	Ходжейли	1
2718546	5219287	en	Whitehall Township	1
2727895	5391997	en	San Francisco County	1
2727896	2653822	ru	Кардифф	0
2727898	91597	en	Samarra	0
2727902	97019	en	Dhi Qar	0
2727903	93540	en	Maysan	0
2727944	5454711	en	Duke City	0
2727945	5454711	en	The Duke City	0
2727977	2896753	ru	Идар-Оберштайн	1
2727985	3110458	en	El Escorial	1
2728006	1802875	ru	Лиуянг	1
2728051	708632	ru	Голая Пристань	1
2728137	2965139	en	County Cork	1
2728138	2964179	en	County Galway	1
2728143	5102427	ru	Парсиппани	1
2728145	276359	ru	Бишари	1
2728154	3689842	es	Capital frutera de Colombia	0
2728172	1282714	ru	Тансен	1
2728173	3156529	ru	Фредрикстад	1
2728176	2929715	ru	Эрдинг	0
2728177	2807465	ru	Висмар	1
2728189	3111348	ru	Росас	1
2728202	6458924	en	Oporto	0
2728214	3336897	es	Provincia de La Rioja	0
2728252	2516479	ru	Ибица	1
2728263	1527004	ru	Балыкчи	1
2728266	2521088	ru	Бенидорм	1
2728295	3986172	ru	Сан-Хосе-дель-Кабо	0
2728296	3985710	ru	Кабо-Сан-Лукас	1
2728308	1783873	ru	Чжумадянь	1
2728310	5850871	en	Maui	0
2728331	3521342	en	Playa del Carmen	0
2728391	1264588	ru	Маргао	1
2728405	3551608	ru	Ла Салюд	1
2728406	2654089	ru	Керфили	1
2728413	1873757	ru	Нампхо	1
2728419	3084062	ru	Свебодзин	1
2728440	2649957	ru	Эпсом	1
2728443	3988392	en	Rosarito Beach Baja	0
2728463	3041733	ru	Мариехамн	0
2728464	3041733	ru	Маарианхамина	0
2728469	1516393	en	Altai	1
2728470	1516393	en	Altay	0
2728475	2721357	en	Blekinge County	0
2728477	2712411	en	Gävleborg County	0
2728479	2711508	en	Gotland County	0
2728481	2708794	en	Halland County	0
2728483	2703330	en	Jämtland County	0
2728485	2702976	en	Jönköping County	0
2728487	2702259	en	Kalmar County	0
2728489	2699767	en	Dalarna County	0
2728491	2699050	en	Kronoberg County	0
2728493	604010	en	Norrbotten County	0
2728495	2686655	en	Örebro County	0
2728497	2685867	en	Östergötland County	0
2728499	2676207	en	Södermanland County	0
2728501	2666218	en	Uppsala County	0
2728503	2664870	en	Värmland County	0
2728505	2664415	en	Västerbotten County	0
2728507	2664292	en	Västernorrland County	0
2728509	2664179	en	Västmanland County	0
2728511	2673722	en	Stockholm County	0
2728523	2641364	en	Northern Ireland	1
2728547	785965	ru	Сента	1
2728552	6940394	ru	Саитама	1
2728557	602913	ru	Шеллефтео	0
2728560	3345439	ru	Телфорд	1
2728581	2610816	en	Vágar region	0
2728583	2612225	en	Streymoy region	0
2728584	2614219	en	Sandoy region	0
2728587	2612137	en	Suðuroy region	0
2728589	2616145	en	Norðoyar region	0
2728591	2622387	en	Eysturoy region	0
2728619	5405841	en	Venice beach	0
2728663	3045332	ru	Шиофок	1
2728717	4171563	en	Saint Petersburg	0
2728728	304531	ru	Мерсин	0
2728781	3836873	en	San Miguel de Tucumán	1
2728798	701855	ru	Марганец	1
2728803	2246678	ru	Пикин	1
2728805	294210	ru	Мигдаль ХаЭмек	1
2728809	1259184	ru	Пури	1
2728810	2809517	ru	Виль	1
2728813	731233	ru	Горна Оряховица	1
2728816	1263220	ru	Миднапор	1
2728817	1802171	ru	Кандин	1
2728843	1670310	ru	Пули	1
2728881	6946409	en	Karak	1
2728882	6946409	en	Kerak	0
2728883	6946409	en	Al-Karak	0
2729045	524901	ru	Москва	1
2729235	292239	ru	Дибба Аль-Хисн	0
2729253	2253354	ru	Дакар	0
2729254	323777	ru	Анталия	1
2729255	5110629	ru	Буффало	0
2729256	1176615	ru	Исламабад	0
2729268	1264527	en	Chennai	1
2729414	5219488	en	Wilkes Barre	0
2729427	1152633	ru	Краби	0
2729434	5128638	en	New York State	0
2729580	6324733	en	St Johns	0
2729707	2783416	en	Wuustwezel	1
2729708	2801117	en	Brasschaat	1
2729744	2940942	ru	Буршайд	1
2729745	2857185	ru	Опладен	1
2729838	2516542	en	Huercal Overa	0
2729846	1256949	en	Sawai Madhopur	0
2729881	1153671	en	Chiangmai	0
2729883	6418539	en	Region Central Jutland	0
2729893	584716	ru	Гёйгёль	1
2729896	3142657	ru	Пушгрён	1
2729897	787237	ru	Панчево	0
2729901	704679	ru	Котовск	1
2729911	1568043	ru	Шапа	1
2729915	2521570	ru	Аресифе	1
2729916	1528091	ru	Кара-Суу	1
2729975	4030723	en	Adams Town	0
2729989	262036	en	Glyfada	1
2730002	1519725	ru	Сарань	1
2730005	106909	ru	Дуба	1
2730015	3617154	es	Bilwi	0
2730016	4796512	en	St Croix	1
2730050	5792244	en	DesMoines	0
2730206	6324733	en	St. John's	1
2730248	361394	ru	Бавити	1
2730288	2861876	ru	Северный Рейн-Вестфалия	1
2730333	5250201	en	Depere	0
2730341	1263580	ru	Мапуса	1
2730343	720276	ru	Хайдусобосло	1
2770742	2184904	ru	Парапарауму	1
2770753	246013	en	Wadi Al Seer	0
2770759	1519928	ru	Костанай	1
2796056	476248	ru	Веденский Район	0
2798574	547849	ru	Кизилюрт	0
2800087	1171305	en	Malir Cantonment	0
2809611	700018	en	Nizhnegorskiy rayon	0
2809743	703233	ru	Leninskiy rayon	0
2809812	704383	ru	Krasnogvardeyskiy rayon	0
2809878	705800	ru	Kirovskiy rayon	0
2810020	709333	en	Dzhankoyskiy rayon	0
2888938	7057508	en	Dompu Regency	0
2919523	2792397	ru	Льер	1
2919525	6355013	ru	Пуэрто-дель-Кармен	1
2919591	1857091	en	Minato-ku	0
2919595	2511150	es	Santa Lucía de Tirajana	0
2919613	3118514	es	Lleida	1
2919660	3844421	ru	Мендоса	0
2919662	3836564	ru	Сан Сальвадор де Хухуй	0
2919678	2742027	ru	Браганца	1
2919679	3177090	ru	Феррара	1
2919685	2662689	ru	Висбю	1
2919687	2474141	ru	Бумердес	1
2919691	1253367	ru	Васко-да-Гама	1
2919692	3110821	ru	Сан-Карлос-де-ла-Рапита	1
2919693	1518296	ru	Текели	1
2919715	254144	en	Salamina	0
2919770	6643410	ru	Абхазия	0
2919800	2747599	ru	Схевенинген	1
2919812	1787323	ru	Яншо	1
2919818	293420	ru	Маалот-Таршиха	1
3037351	1675151	ru	Синьчжу	1
3037353	700918	ru	Могилев-Подольский	1
3037367	2186280	ru	Нельсон	1
3037401	121801	ru	Урмия	1
3037405	1850158	ru	Токусима	1
3037414	1816753	ru	Бейдайхэ	1
3037419	5500539	ru	Боулдер	1
3037421	699035	ru	Нововолынск	1
3037426	691016	ru	Тульчин	1
3037442	172082	en	Azaz	0
3037443	172082	ru	Азаз	1
3037452	1836553	en	Sokcho	0
3037453	1836553	ru	Сокчхо	1
3037456	2515270	es	Palmas de Gran Canaria	0
3037460	7117880	ru	Заря	1
3037464	7117885	ru	Радужный	1
3037472	1735106	ru	Джорджтаун	1
3037475	2653947	ru	Кемберли	1
3037477	2639268	ru	Рочестер	1
3037480	5110302	en	Borough of Brooklyn	0
3037489	3194494	ru	Никшич	1
3037497	24851	ru	Нурабад	0
3037512	54715	ru	Лук	0
3037513	56166	ru	Джилиб	0
3037515	57289	ru	Харгейсе	0
3037516	63795	ru	Бурао	0
3037517	64460	ru	Беледуэйне	0
3037518	64536	ru	Байдоа	0
3037519	65785	ru	Афгойе	0
3037520	69500	ru	Забид	0
3037521	69559	ru	Ярим	0
3037522	70225	ru	Таиз	0
3037523	72968	ru	Мариб	0
3037524	73560	ru	Лахыдж	0
3037525	75337	ru	Хадж	0
3037526	78754	ru	Аль-Мукалла	0
3037527	81302	ru	Тобрук	0
3037528	88903	ru	Аль-Мардж	0
3037529	89570	ru	Заху	0
3037530	90353	ru	Талль-Кайф	0
3037531	92002	ru	Равандуз	0
3037532	93709	ru	Мандали	0
3037533	94298	ru	Кифри	0
3037534	96309	ru	Хадита	0
3037535	97783	ru	Байджи	0
3037536	98112	ru	Балада	0
3037537	98459	ru	Сувайра	0
3037538	98463	ru	Сулеймания	0
3037539	98530	ru	Самава	0
3037540	98854	ru	Насирия	0
3037541	99010	ru	Аль-Касим	0
3037542	99039	ru	Аль-Эль-Мусайибе	0
3037543	99169	ru	Аль-Халиса	0
3037544	99347	ru	Аль-Хилла	0
3037545	99350	ru	Аль-Хая	0
3037546	99369	ru	Аль-Харриса	0
3037547	99446	ru	Аль-Фау	0
3037548	99738	ru	Афак	0
3037549	99762	ru	Дивания	0
3037550	101628	ru	Табук	0
3037551	102451	ru	Самта	0
3037552	105299	ru	Джизан	0
3037553	107797	ru	Дахран	0
3037554	108927	ru	Эль-Катиф	0
3037555	109435	ru	Аль-Джубайль	0
3037557	110336	ru	Даммам	0
3037558	110690	ru	Абха	0
3037561	111453	ru	Зенджан	0
3037563	112214	ru	Варамин	0
3037564	112656	ru	Тонекабон	0
3037566	113632	ru	Тафт	0
3037568	113659	ru	Табас	0
